"time"	"totcarea"	"numcohorts"	"n_Slow"	"n_Fast"	"n_LLP"	"n_SLB"	"n_Intermediate"	"ba_Slow"	"ba_Fast"	"ba_LLP"	"ba_SLB"	"ba_Intermediate"	"agb_Slow"	"agb_Fast"	"agb_LLP"	"agb_SLB"	"agb_Intermediate"	"n_Slow_1"	"n_Slow_2"	"n_Slow_3"	"n_Slow_4"	"n_Slow_5"	"n_Slow_6"	"n_Fast_1"	"n_Fast_2"	"n_Fast_3"	"n_Fast_4"	"n_Fast_5"	"n_Fast_6"	"n_LLP_1"	"n_LLP_2"	"n_LLP_3"	"n_LLP_4"	"n_LLP_5"	"n_LLP_6"	"n_SLB_1"	"n_SLB_2"	"n_SLB_3"	"n_SLB_4"	"n_SLB_5"	"n_SLB_6"	"n_Intermediate_1"	"n_Intermediate_2"	"n_Intermediate_3"	"n_Intermediate_4"	"n_Intermediate_5"	"n_Intermediate_6"	"ba_Slow_1"	"ba_Slow_2"	"ba_Slow_3"	"ba_Fast_1"	"ba_Fast_2"	"ba_Fast_3"	"ba_LLP_1"	"ba_LLP_2"	"ba_LLP_3"	"ba_SLB_1"	"ba_SLB_2"	"ba_SLB_3"	"ba_Intermediate_1"	"ba_Intermediate_2"	"ba_Intermediate_3"	"agb_Slow_1"	"agb_Slow_2"	"agb_Slow_3"	"agb_Fast_1"	"agb_Fast_2"	"agb_Fast_3"	"agb_LLP_1"	"agb_LLP_2"	"agb_LLP_3"	"agb_SLB_1"	"agb_SLB_2"	"agb_SLB_3"	"agb_Intermediate_1"	"agb_Intermediate_2"	"agb_Intermediate_3"
235	3.67150182834226	1475	1368.31980501561	15.7373075801532	160.224478229249	6.18739433765924	34.5806430653862	12.2722851654692	0.896398694378855	15.7500093073596	0.0493070362335644	1.02259895014777	90.5699111868237	8.99625466830271	189.044024555896	0.442171722081477	12.2331666325777	3283.12993310528	1323.01806880684	4671.51800191212	44.634855851078	0.666880357695364	1368.31980501561	283.476369291872	12.8518452699995	317.158214561871	1.92459240088528	0.96086990926845	15.7373075801532	185.827206232734	104.171208929891	296.218415162625	39.1114687565567	16.9418005428014	160.224478229249	351.437347646936	5.86878709785915	374.136134744795	0.317397299714924	0.00120994008516132	6.18739433765924	169.007924281219	28.0689471843021	203.316871465521	5.55244620178987	0.959249679294212	34.5806430653862	8.9231487736861	3.06586994650333	0.283266445279735	0.0688267335859807	0.246091986535706	0.581479974257169	0.877065476559074	4.76568265688276	10.1072611739177	0.0223564060008294	0.0265569079462457	0.000393722286489206	0.176474243456168	0.477847573264287	0.368277133427317	51.3714692685372	34.4254973702607	4.77294454802572	0.245213722072341	2.09190723817644	6.65913370805392	4.13967824151256	47.7377764564934	137.16656985789	0.107965392603594	0.327758522621258	0.00644780685662444	0.965116993720599	5.49989893011701	5.76815070874007
240	3.66994483627443	1496	1367.12323961083	15.4328218930498	158.886352814851	6.06926531985306	34.0433872887574	12.4607490537864	0.824380939830377	15.6616444349114	0.046700540450523	0.996593970025825	92.7188131268084	8.24129913721773	188.641651220648	0.416963315155099	11.9615526857494	3283.27588031975	1323.23958469696	4671.88546501671	43.2728089271643	0.610845986709223	1367.12323961083	283.476369291872	12.7647827933011	317.071152085173	1.70440670271952	0.963632397029188	15.4328218930498	185.827206232734	104.249066812493	296.296273045228	38.373121809769	16.264164192589	158.886352814851	351.445080449707	5.79774733174516	374.072827781452	0.270486873755764	0.00103111435214166	6.06926531985306	169.007924281219	27.8227484849312	203.07067276615	5.36354892313392	0.857089880692304	34.0433872887574	9.07356212107112	3.11903708885045	0.268149843864847	0.0666137326282164	0.20166258001145	0.556104627190711	0.875660791260926	4.80166504681926	9.98431859683122	0.0220881653866322	0.0242641359489457	0.000348239114945081	0.170728864178203	0.481437781602133	0.34442732424549	52.7129484449944	35.4614240347505	4.54444064706357	0.234040848865154	1.68144121494227	6.3258170734103	4.12932723701512	48.4882227285363	136.024101255097	0.107153109297883	0.304063910764589	0.00574629509262705	0.922470301592257	5.60061593772419	5.43846644643298
245	3.668429982115	1522	1365.80514955741	15.1857584562288	157.679477527619	5.9588874474918	33.5642481296332	12.6481296434632	0.76880140129773	15.5618058867378	0.0439387163131972	0.970518060608049	94.8991333649735	7.67821029249458	188.064358395976	0.387632142459477	11.683626584219	3283.58313668191	1318.19434365736	4667.14748033927	46.9576015721222	0.653204327930884	1365.80514955741	283.476369291872	12.7073494421022	317.013718733974	1.57965461925208	0.898754394874531	15.1857584562288	185.827206232734	105.151982792926	297.19918902566	36.2118156938936	16.3156790407997	157.679477527619	351.460745647072	5.72837777100785	374.01912341808	0.230509676483951	0	5.9588874474918	169.007924281219	27.7848712482042	203.032795529423	5.01356681191127	0.765810069517716	33.5642481296332	9.05526592238734	3.31237166336139	0.280492057714445	0.0648978404310066	0.18066252277616	0.523241038090563	0.897450295855928	4.60327399623086	10.061081594651	0.0218169285665914	0.0221217877466058	0	0.170609462971375	0.478106840105546	0.321801757531128	52.6400142697772	37.5200755681828	4.73904352701343	0.22500709227107	1.49536902233139	5.95783417789212	4.26180621607952	46.6097564027375	137.192795777159	0.106263195146628	0.28136894731285	0	0.9230329330158	5.63955454818096	5.12103910302228
250	3.6667001147989	1550	1364.44414039842	14.962019476916	156.541250482803	5.86559894278405	33.1316339665989	12.8332761687762	0.717944937662756	15.4526667429711	0.0416843250571704	0.944358183398574	97.0953981295974	7.16153980551737	187.333992539109	0.365072584284436	11.3996696204643	3284.00803486627	1314.33601594733	4663.7140508136	49.5098053708913	0.598319080196909	1364.44414039842	283.476369291872	12.6535682327132	316.959937524585	1.46391998905784	0.844531255144896	14.962019476916	185.827206232734	104.848868877434	296.896075110168	34.5963981094655	17.0959834959041	156.541250482803	351.473860168547	5.66915794653551	373.973018115083	0.195224404553506	0.00121659169503465	5.86559894278405	169.007924281219	27.7678548217598	203.015779102979	4.44687610493682	0.916903039902267	33.1316339665989	9.06277349884839	3.5050379521581	0.265464717769687	0.0633687625452868	0.160094064316996	0.494482110800474	0.884703643849134	4.21762620551933	10.3503368936026	0.021556646891285	0.0197770887708252	0.000350589395060153	0.170904360347246	0.406924751429232	0.366529071622096	52.7787157382776	39.8060259213708	4.51065646994893	0.217030413536243	1.31055543290361	5.63395395907752	4.17952244962685	42.299291010288	140.855179079194	0.105333870829178	0.25414148644271	0.00559722701254803	0.926673997920167	4.68914605846015	5.78384956408402
255	3.66474961222949	1576	1363.04850973997	14.7683363385646	155.522615283753	5.78447992728895	32.7434873861273	13.0165005227165	0.670713578860991	15.3335724709271	0.039227932768743	0.918514975442394	99.3121531491266	6.6778368527032	186.443635714551	0.338191275183482	11.1134930618422	3284.53635414039	1303.42100931258	4653.32736345297	58.8554812583039	0.772019169087681	1363.04850973997	283.476369291872	12.6105750366233	316.916944328495	1.39907139102669	0.758689910914609	14.7683363385646	185.827206232734	104.918705532462	296.965911765196	33.2624478458698	17.3414619054217	155.522615283753	351.484839326327	5.61888048227418	373.933719808601	0.164562662141942	0.00103678287283071	5.78447992728895	169.007924281219	27.7703185023457	203.018242783565	4.15391573828723	0.819253145494364	32.7434873861273	8.83674932480015	3.8643974407354	0.315353757180952	0.0620584866384034	0.151512958503053	0.457142133719535	0.879745254902733	3.95955775868029	10.494269457344	0.0213133306194356	0.0176037973592706	0.000310804790036812	0.171874117197399	0.404157990648479	0.342482867596517	50.9302990342667	43.0951034931279	5.28675062173207	0.210067968390548	1.24046436204669	5.22730452226597	4.13945195574854	39.4742860187668	142.829897740036	0.104410120173884	0.22877734262641	0.00500381238318808	0.936011272115751	4.73067957804624	5.4468022116802
260	3.66309443352348	1602	1361.72481905875	14.6116295223551	154.559149169327	5.72446204090097	32.4016756686674	13.1935066369621	0.627056396665784	15.2140560148165	0.0368475936598135	0.89314474501553	101.497460386386	6.22622706342904	185.474655372715	0.310384068874984	10.8264605370827	3285.05764252238	1299.00712759218	4649.43477011457	61.9647362056457	0.752955260922817	1361.72481905875	283.585017586721	12.6250328141136	317.040050400834	1.30019744538113	0.686399262860302	14.6116295223551	185.933266497472	105.178002084587	297.331268582059	32.1023155855229	17.2788314992163	154.559149169327	351.484839326327	5.5851531090265	373.899992435353	0.139308931874476	0	5.72446204090097	169.007924281219	27.7090936086545	202.957017889874	3.96057912492173	0.732002935091099	32.4016756686674	8.79797905310129	4.08374018852386	0.31178739533695	0.0622913997870423	0.141119954790001	0.423645042088741	0.890889894543591	3.78290063086792	10.540265489405	0.021125680609135	0.0157219130506784	0	0.170583796990133	0.402852567806137	0.319708380219261	50.6483995874218	45.6093377243531	5.23972307461145	0.211052538871764	1.15620040504413	4.85897411951315	4.21887321562763	37.6267269928726	143.629055164215	0.103786756725489	0.206597312149495	0	0.92680333430815	4.77659404888063	5.12306315389393
265	3.66172856353496	1628	1360.54614180848	14.473274888994	153.580313847725	5.67471725793223	32.0804263700831	13.3627202295045	0.583595203811109	15.0973946210385	0.0352291947819633	0.869200262252833	103.620191600715	5.76479518642164	184.463832121411	0.293337400415816	10.5498270270582	3285.57929171499	1297.53773001638	4648.48702173137	62.3187233135028	0.689688478598739	1360.54614180848	283.669171669781	12.6421529183854	317.141324588166	1.21587339483389	0.61524857577461	14.473274888994	186.035143652419	105.452171105369	297.707314757788	30.5903427528645	17.5377999894915	153.580313847725	351.518253096287	5.55599779339103	373.904250889678	0.11871946454121	0	5.67471725793223	169.061956238467	27.6590480898279	202.961004328295	3.76733343474079	0.654044845514323	32.0804263700831	8.8329385123977	4.23454484795077	0.295236869155981	0.0629079668310694	0.132899897366053	0.387787339613987	0.906936143043486	3.51020966054476	10.6802488174503	0.0209887588015155	0.0142404359804479	0	0.170875175599282	0.400150324833439	0.298174761820112	50.957769133646	47.6721452359092	4.99027723115956	0.21448766769302	1.09159122871525	4.45871629001337	4.33511241567038	34.5984498558319	145.530269849908	0.103609154653833	0.189728245761984	0	0.932699459383227	4.8042740725643	4.8128534951107
270	3.66036384908635	1656	1359.35636579046	14.3550323931266	152.694624136465	5.63209788193029	31.7945326503014	13.5294817659627	0.546977001856156	14.9748581266747	0.0337440067291291	0.845598461499507	105.740282831386	5.37948378966279	183.344906950565	0.2773844724485	10.2727481382057	3286.14790346405	1301.64221207759	4653.16011554164	56.7552547963924	0.958898916482637	1359.35636579046	283.734353637943	12.6933054526151	317.257659090558	1.09232093657617	0.569406003935305	14.3550323931266	186.12970657037	103.970187257836	296.319893828206	31.6137873931305	17.1106494854985	152.694624136465	351.546226290207	5.52047592120849	373.896702211416	0.111621960721798	0	5.63209788193029	169.110122812248	27.206575789936	202.556698602184	3.90122703455955	0.686729825805885	31.7945326503014	9.051543602804	4.10519968277625	0.372738480382402	0.0645406227525301	0.119958527364131	0.362477851739495	0.856863955163296	3.49484116787499	10.6231530036364	0.0205115927317332	0.0132324139973959	0	0.157614100000385	0.379876106096253	0.308108255402869	52.8515011353171	46.6936503336832	6.19513136238611	0.223266153818998	0.982687440410718	4.17353019543307	4.01002338791635	34.2184309085242	145.116452654124	0.100334794453331	0.177049677995169	0	0.828760905895228	4.48135323942044	4.96263399289002
275	3.65876688791351	1682	1358.1607727162	14.3018294514144	152.003402145087	5.59560920637191	31.5429684168115	13.6947256632425	0.510222863307812	14.8453544220967	0.0323775246662481	0.822244810603492	107.86889190532	4.98229810845655	182.108854661734	0.262430970420098	9.99434090937394	3286.7357962542	1301.08071743936	4653.18651369357	56.2017274808035	0.87832779603446	1358.1607727162	283.734353637943	12.7160739397356	317.280427577678	1.07216198972392	0.513593521954857	14.3018294514144	186.132662989934	104.586052469866	296.9387154598	30.4394705345413	16.977879140679	152.003402145087	351.569644766454	5.48523734120518	373.88488210766	0.11037186516673	0	5.59560920637191	169.153060713223	27.2425122815906	202.635572994813	3.68686282664577	0.613593308575178	31.5429684168115	9.14105683131291	4.20035505704623	0.353313774883414	0.0636986204869012	0.114478771446265	0.332045471374646	0.866676878774196	3.34096359536795	10.6377139479546	0.0198992433780841	0.012478281288164	0	0.158299591069679	0.376761209476989	0.287184010056824	53.7147883574672	48.2461552058608	5.90794834199176	0.218088821226609	0.933980491025903	3.83022879620404	4.06036987652252	32.5417764577672	145.506708327445	0.0956911844234432	0.166739785996655	0	0.833241901887285	4.50274867401449	4.65835033347216
280	3.65676553504258	1696	1357.02316495324	14.2506284989828	151.387744071373	5.56431947199126	31.3076097791676	13.8571169481949	0.4743070218588	14.7112093251424	0.0311267394571591	0.787269916318342	109.990198549961	4.58790605783571	180.778101159674	0.248499281221638	9.4939118218249	3287.33512390318	1297.71265073779	4650.41777464098	58.5059875818033	0.804526633648272	1357.02316495324	283.734353637943	12.7832437829677	317.34759742091	1.01282216265502	0.45456255336008	14.2506284989828	186.132662989934	105.803654365699	298.156317355633	29.0794854882281	16.5046042174453	151.387744071373	351.589250144063	5.46303626433232	373.882286408395	0.0999550323585001	0.00132817530043866	5.56431947199126	169.191337534582	27.3508652291963	202.782202763778	3.41853718038259	0.538207369588696	31.3076097791676	9.1369623857671	4.38544153489792	0.334713027529919	0.0645859173372308	0.110284550555785	0.299436553965784	0.898477348204132	3.27256794569826	10.54016403124	0.0195958492271384	0.0111409761269805	0.000389914103040207	0.161499639993301	0.370552668045659	0.255217608279383	53.7955860348072	50.5646313671819	5.62998114797188	0.222239318810991	0.90447242698432	3.4611943120404	4.25568440407364	31.9815042317867	144.540912523814	0.0936097969636656	0.148639777987099	0.00624970627087336	0.858249925493159	4.49253807612606	4.14312382020568
285	3.65500653892906	1722	1355.88370666106	14.2052887315162	150.885240505127	5.53655333609331	31.1134666144997	14.0189531230008	0.444639628423677	14.5689481792621	0.029829897097143	0.765785624077586	112.131712896238	4.26637924591629	179.324751556005	0.23348219223388	9.23544202375436	3287.97906032007	1293.91224019617	4647.26130051624	60.8888063972066	1.0826600676833	1355.88370666106	283.734353637943	12.8166854959968	317.38103913394	0.967617727511099	0.42098550800834	14.2052887315162	186.132662989934	106.467234726428	298.819897716362	28.6825893916254	15.7354163870733	150.885240505127	351.605663288416	5.44669071063158	373.882353999048	0.0887307507257565	0.001131874735979	5.53655333609331	169.225459255022	27.3416179486039	202.807077203626	3.29096021719925	0.480888448696588	31.1134666144997	9.11098491592409	4.4924059862603	0.415562220816459	0.0646340235395833	0.102210229103309	0.277795375780786	0.90851218792031	3.31103769576946	10.3493982955724	0.0193920567806163	0.0100922981518301	0.000345542164696573	0.160620110098594	0.367513357388368	0.237652156590623	53.6890391578964	51.553152827356	6.88952091098593	0.221887289313313	0.832123461437174	3.2123684951658	4.30364300160502	32.5668807762621	142.454227778138	0.0922891201990954	0.135608682388764	0.00558438964602061	0.849941698046795	4.50088579254669	3.88461453316088
290	3.65323389803226	1746	1354.82706169362	14.1623730458536	150.441938146111	5.51182932374559	30.970525881022	14.177314134143	0.416418749080656	14.4233012676114	0.0284708410055352	0.745007638048136	114.259369060913	3.95701665205852	177.789713074545	0.216447934239598	8.97999702843312	3288.55001275676	1290.99447932028	4644.91449207704	62.8408924102481	0.991689963099473	1354.82706169362	283.805306483524	12.8162942922719	317.451600775795	0.950139396266625	0.39593935731505	14.1623730458536	186.132662989934	106.527603508806	298.88026649874	28.6753054926574	15.2390291446468	150.441938146111	351.654413109183	5.43016497693421	373.914578086117	0.0816643468113759	0	5.51182932374559	169.281348408853	27.5435902941808	203.064938703033	2.82854802047804	0.598387566363192	30.970525881022	9.10058715825542	4.6827339853477	0.393992990539832	0.0639901706068327	0.0937964459065036	0.258632132567319	0.906009533040363	3.29772083467125	10.2195708998998	0.0191374803934489	0.00933336061208629	0	0.165771306367508	0.308550741229119	0.270685590451509	53.7054276030625	53.9818529150651	6.57208854278584	0.218131589736314	0.7512706357369	2.98761442658531	4.28191560310361	32.4771369905947	141.030660480846	0.0904774785258415	0.125970455713756	0	0.889874722542478	3.72158907436193	4.36853323152872
295	3.65148801050025	1770	1353.80572872716	14.1228172777804	150.037287029025	5.49284305396666	30.8503293147246	14.3309932308307	0.38781661915396	14.2770266163597	0.0275578362999351	0.724391770197827	116.359349927569	3.63699615382326	176.19965555788	0.205874971753664	8.71953136111774	3289.18838304813	1286.39568818436	4640.95407123249	66.5016769554923	0.908363587304593	1353.80572872716	283.905795956149	12.8642586878557	317.600054644004	0.903189302411434	0.355369287513329	14.1228172777804	186.132662989934	106.568233963855	298.920896953789	28.7336717441395	14.7353813210295	150.037287029025	351.695225271102	5.41943141975456	373.944656690857	0.0715151921598351	0.00189644205226664	5.49284305396666	169.331170573153	27.5822401866237	203.153410759777	2.73433453356508	0.533754594535823	30.8503293147246	9.02207000792373	4.93559277818263	0.373330444724386	0.0648425452464343	0.0895745642183532	0.233399509689172	0.905547118425613	3.29769490459157	10.0737845933425	0.0189924250517109	0.00801451827390953	0.000550892974314711	0.165947764645175	0.30666223254701	0.251781773005641	53.1207813763555	56.9739065052075	6.26466204600591	0.222188884110611	0.717679940098693	2.69712732961395	4.27741883990188	32.5464708331187	139.375765884859	0.0895127089922457	0.107552129376422	0.00881013338499695	0.890163429906151	3.73756131321767	4.09180661799392
300	3.65018218360797	1794	1352.92303241536	14.0983066774209	149.62475943468	5.48412345611769	30.7409239111073	14.4767031264528	0.364706211590755	14.1370946677337	0.0266414421519228	0.705192396938518	118.387177813563	3.3784139560278	174.617938737588	0.195030928856922	8.47411660992709	3289.88203734756	1277.26363603125	4632.51567337881	74.5237292594841	1.13566712463242	1352.92303241536	283.983630582433	12.8923688398916	317.705999422324	0.882198535874171	0.323739301655114	14.0983066774209	186.132662989934	106.566988440121	298.919651430055	28.4384385148809	14.6193324796776	149.62475943468	351.719761880646	5.41839217921771	373.968154059864	0.0641151236357968	0.00161615326418118	5.48412345611769	169.375584343724	27.6720063743936	203.287590718117	2.59200764388348	0.476909892830274	30.7409239111073	8.78300161064873	5.25403556273205	0.439665953072032	0.0655460070840267	0.0854247325501683	0.21373547195656	0.911515309683609	3.18795698239456	10.0376223756555	0.0188513252268849	0.00730181504549	0.000488301879547836	0.168264110802163	0.302488139073228	0.234440147063127	51.1433675845394	59.9441682140061	7.29964201501779	0.226076288936236	0.68080249303795	2.47153517405362	4.32635328677678	31.2993493280572	138.992236122754	0.088455805399369	0.0987006963883046	0.00787442706924805	0.908468117108344	3.72993947399338	3.83570901882536
305	3.64889932131826	1815	1352.09706283273	14.1098757543222	149.2667435828	5.47276519711323	30.64068157914	14.6186828118438	0.346628920114775	13.9956235690214	0.0255767465018258	0.686885915584424	120.387190489816	3.17819005221996	172.987119066644	0.18251990835077	8.2358581955728	3290.5696718093	1281.18342706169	4637.12309887099	69.8689505198383	1.0446852512024	1352.09706283273	284.010947198787	12.9216365642535	317.762583763041	0.895804907226545	0.292434282842177	14.1098757543222	186.132662989934	106.67746004221	299.030123032144	28.2523070065266	14.3369765340635	149.2667435828	351.740303332202	5.41749706717973	373.987800399382	0.0520318844423522	0.0032362454911451	5.47276519711323	169.415176823175	27.6109134040803	203.266090227255	2.55911385461416	0.470654320445597	30.64068157914	8.94875931913715	5.25186202006617	0.418061472640494	0.0651142926040475	0.0843201547400065	0.197194472770722	0.91074027020113	3.14441779851984	9.94046550030046	0.0187387581167276	0.00586650553595631	0.00097148284914192	0.166087733921353	0.29003049625255	0.230767685410522	52.5870537639015	60.8183032425407	6.98183348337423	0.223105878684776	0.668443204110436	2.28664096942474	4.31439663609281	30.8215464490879	137.851175981463	0.0876456687805086	0.0792270474890224	0.0156471920812392	0.891233294880254	3.56772754629369	3.77689735439886
310	3.64733880758647	1826	1351.34703160114	14.1328716598807	148.938060383792	5.46193096984329	30.5486630365847	14.7561731961728	0.321092771402408	13.854896455804	0.0245888387966002	0.664870864115614	122.348983001207	2.87933890345914	171.329697260572	0.170831907026575	7.92283335850349	3291.2498417007	1282.81389244037	4639.43373414107	67.5762331944903	0.956905966276501	1351.34703160114	284.010947198787	12.9860469718987	317.826994170686	0.888307748180647	0.258516939801308	14.1328716598807	186.132662989934	106.761542891044	299.114205880978	27.9431290000744	14.2333884926735	148.938060383792	351.757500134852	5.41439046906571	374.001890603918	0.0447825632450563	0.00275793753252548	5.46193096984329	169.450471381799	27.5630401348393	203.253511516638	2.49448731261606	0.491135589129399	30.5486630365847	9.05076375991359	5.30931853599559	0.396090900263633	0.0654185247472347	0.082966223498328	0.172708023156845	0.911864294279725	3.05068389304757	9.89234826847667	0.0185564471036582	0.00517183878802812	0.000860552904913895	0.164108160356756	0.269296260001362	0.231466443757496	53.5231386260402	62.1715811015212	6.65426327364519	0.22386012996039	0.656434842175319	1.99904393132343	4.31867859003041	29.7412294877703	137.269789182771	0.0861674346444127	0.0706913721947965	0.0139731001873656	0.87507070045393	3.28195414367447	3.7658085143751
315	3.64601087567274	1843	1350.6686459178	14.1517607684869	148.652818740825	5.45283649937753	30.5002545201481	14.889896554768	0.301582141122396	13.7140369086896	0.0237277405364041	0.647487530668172	124.279061537129	2.65282930553426	169.642003797845	0.160508788127163	7.68579780903538	3291.93228300951	1280.77242909423	4638.07471210374	68.7132995854642	1.18291723811335	1350.6686459178	284.010947198787	13.037752105235	317.878699304022	0.883247314560232	0.23076134869158	14.1517607684869	186.132662989934	106.874250759065	299.226913748999	28.0544639202541	13.7241040615059	148.652818740825	351.771896878947	5.41228958988457	374.014186468831	0.0351825362237688	0.00536437326919904	5.45283649937753	169.450471381799	27.6487368921477	203.339208273946	2.34555643703844	0.505961190961987	30.5002545201481	9.03361196790052	5.3940587163787	0.462225870488744	0.0657181685627319	0.081934684774227	0.153929287785437	0.912988678636212	3.08030503064672	9.72074319940667	0.0184075291050994	0.00368622541618978	0.00163398601511494	0.165451207172221	0.248085682685017	0.233950640810935	53.4525607484415	63.1395884024735	7.68691238621358	0.224706557653414	0.647440145346244	1.78068260253461	4.32150221535667	30.1068801729617	135.213621409526	0.0849313340608822	0.0491733631024679	0.0264040909638128	0.88496427703184	3.00474899629854	3.79608453570499
320	3.64476864499839	1860	1350.10959440207	14.1631367872565	148.387830840698	5.44590474439993	30.4576445356652	15.0188097680885	0.281482566183792	13.5752307726584	0.0227390902059449	0.631895588257214	126.163122606943	2.41632985076796	167.946364734674	0.147000071667249	7.47435969075055	3292.51311912811	1279.31668441011	4637.19980353822	69.5172377003935	1.27567229156168	1350.10959440207	284.010947198787	13.0790963185739	317.920043517361	0.867602554276716	0.216437914405928	14.1631367872565	186.229530550458	106.962975391466	299.412505941924	28.0251784870872	13.3996769621447	148.387830840698	351.783949482256	5.41424707599279	374.028196558249	0.0279385559126056	0.00371911249453047	5.44590474439993	169.450471381799	27.6802201762865	203.370691558085	2.26243599615316	0.514988363225504	30.4576445356652	9.02656127281834	5.49898411596334	0.493264379306786	0.0660796134122759	0.0774892314885984	0.137913721282918	0.916026112138434	3.06121515473951	9.59798950578043	0.0183883769167108	0.00320295134647614	0.0011477619427579	0.165318589297337	0.230346723429937	0.23623027552994	53.4599212156533	64.5176076896883	8.18559370160175	0.22611343710626	0.604527824573531	1.58568858908817	4.34135159240205	29.8943998077224	133.710613334549	0.0847935521646054	0.0436128898660229	0.0185936296366203	0.883269478984666	2.76217978058991	3.82891043117598
325	3.64343337454641	1867	1349.57566085877	14.1648163585044	148.156807463904	5.44706320499133	30.419997922104	15.1434918468233	0.260488937085654	13.437443267954	0.0217470667830027	0.615714184261132	128.007596297006	2.17108928687867	166.237941346802	0.133467029233409	7.24636315600948	3293.05894842257	1276.67052372689	4635.09947214945	71.7366527243507	1.16848440753232	1349.57566085877	284.010947198787	13.1124713481895	317.953418546976	0.864118948831038	0.188226061483861	14.1648163585044	186.334786554931	107.045766860083	299.600553415014	27.6929123778057	13.4181282260156	148.156807463904	351.8206301569	5.42264710973267	374.073277266633	0.0222271416948934	0.00218895356376911	5.44706320499133	169.50828156812	27.7146826373919	203.462964205512	2.22230281252568	0.483012472186387	30.419997922104	8.97661859184028	5.69926140264312	0.46761185233993	0.0664280534178337	0.0763902891892486	0.117670594478571	0.916549414192581	2.94567635094426	9.57521750281719	0.0182984585843419	0.00276372076877521	0.000684887429885609	0.165246493521906	0.2248445741818	0.225623116557426	53.096387470007	67.1037347037902	7.80747412320853	0.227552972894802	0.594158966994845	1.34937734698903	4.34082550605868	28.5215757326908	133.375540108053	0.0839202725450151	0.038421171317066	0.0111255853713274	0.881748736294672	2.69699833646606	3.66761608324875
330	3.64225809198688	1878	1349.10191272814	14.1650652130438	147.994660606798	5.45055697656439	30.3872475493666	15.2643778298308	0.242406814936618	13.3006414749079	0.0212592343687845	0.601571483259467	129.816306403782	1.96020166666299	164.516953711918	0.12738237164571	7.04961653600848	3293.59992799964	1273.71056649562	4632.68049449526	74.3210432874107	1.0703029451041	1349.10191272814	284.010947198787	13.1398329292042	317.980780127991	0.861869247175747	0.163363036663895	14.1650652130438	186.432485739012	107.16308805471	299.815573793723	28.1096597687849	12.721912783303	147.994660606798	351.851338323809	5.42847900316469	374.109817326974	0.018386582175642	0.00369139122406122	5.45055697656439	169.559816229209	27.7913815175331	203.591197746742	2.14153330909884	0.45433272273471	30.3872475493666	8.91331644535242	5.90801927465624	0.443042109822101	0.0666867868651709	0.0755831674114882	0.100136860659959	0.916824834108347	3.04328577364411	9.34053086715541	0.0181672400373885	0.0019640573932988	0.0011279369380972	0.166701801129506	0.218258520830322	0.216611161299639	52.6200375074566	69.7549135798	7.44135531652572	0.228478562891798	0.586431592660128	1.14529151111106	4.33566235448947	29.6497712193478	130.531520138081	0.0826652250551686	0.0264779600716148	0.0182391865189271	0.892609708668572	2.62371118473327	3.53329564260664
335	3.64115092459661	1880	1348.72290027139	14.1771226269993	147.931643557459	5.44531084009194	30.3663568749561	15.3806893108786	0.224897945214593	13.1669179576749	0.0206187912733792	0.58697766878456	131.577984757486	1.75002997006907	162.804121437632	0.120196958807712	6.839209316683	3294.11177126805	1270.5643347041	4630.04610597214	76.8476474283906	1.31091813890237	1348.72290027139	284.010947198787	13.1742854060984	318.015232604885	0.860918630988363	0.141918589912575	14.1771226269993	186.445704748954	107.338268528393	300.003973277347	28.1914145802089	12.4019604488566	147.931643557459	351.877046452791	5.42894689162087	374.135993344412	0.0132181344616147	0.00314581400945307	5.44531084009194	169.605756598242	27.8306997701259	203.676456368368	2.09979434894165	0.435862755888448	30.3663568749561	8.83673660744346	6.02945489723312	0.514497806202053	0.0671743497107251	0.0749641860104543	0.0827594094934136	0.919593941578817	3.04096748838513	9.20635652771095	0.0179657577090079	0.00165424126384245	0.00099879230052886	0.166789862483365	0.210697364932893	0.209490441368302	52.0222940051926	70.9949505689508	8.56074018334263	0.2305710272707	0.580558669951485	0.938900272846885	4.35010179768978	29.6143779008058	128.839641739136	0.080912216279482	0.0230048731192281	0.0162798694090024	0.891899002779368	2.52532596125629	3.42198435264734
